	wlsubj	run	task	trial_id	cond	sacc_idx	sacc_label	index	event	eye	start_time	end_time	duration	x_start	y_start	x_end	y_end	amp_deg	peak_v	trial_start	trial_end	target_x	target_y	sac_x_deg	sac_y_deg	sac_ang	sac_ecc	target_theta	sacc_theta	ang_dist	fix_duration	x_centered	y_centered
38	114	1	perception	8	9	1	corrective	766	ESACC	R	592233	592390	158	705.9	654.1	695.4	660.5	0.28	70	575225	593252	-6.208602329619199	-3.2331497201099526	-6.013636363636365	-2.738636363636364	-155.51527227699614	6.607870416880237	-2.661480636262944	-2.7142535383690416	3.0236645633364607	173	-0.34855465981162453	6.598671161332757
39	114	1	perception	8	9	2	corrective	767	ESACC	R	592563	592571	9	689.5	664.6	686.3	650.9	0.52	63	575225	593252	-6.208602329619199	-3.2331497201099526	-6.220454545454547	-2.520454545454545	-157.9427913991743	6.7116872593833365	-2.661480636262944	-2.7566217397061727	5.451183685514607	266	-0.6375944157120915	6.681333641483664
40	114	1	perception	8	9	3	response	768	ESACC	R	592837	592890	54	686.9	639.5	687.7	655.0	0.59	49	575225	593252	-6.208602329619199	-3.2331497201099526	-6.188636363636363	-2.613636363636364	-157.1042896005882	6.717910023410898	-2.661480636262944	-2.741987122536951	4.61268188692852	362	-0.5402513015575702	6.696151403142701
41	114	1	perception	9	7	0	first	846	ESACC	R	609154	609232	79	997.8	552.5	783.4	424.6	5.67	135	593252	610288	-6.588003907542065	2.366052517213107	-4.013636363636365	2.622727272727272	146.83722557632157	4.794577688035889	2.796793666119588	2.5627930508004395	13.407247661251526	59	-1.1117232999692193	4.66390893038416
42	114	1	perception	9	7	1	corrective	847	ESACC	R	609291	609309	19	781.0	435.8	775.5	431.1	0.19	63	593252	610288	-6.588003907542065	2.366052517213107	-4.193181818181818	2.475	149.44903012645946	4.869127104556892	2.796793666119588	2.608377639618915	10.79544311111363	49	-0.9120030393036119	4.782954026188372
43	114	1	perception	9	7	2	response	848	ESACC	R	609358	609407	50	774.6	426.6	692.6	419.2	1.16	114	593252	610288	-6.588003907542065	2.366052517213107	-6.077272727272727	2.7454545454545456	155.68856187617055	6.668640375879473	2.796793666119588	2.7172780124340963	4.555911361402546	881	-0.5297026913256371	6.647569444662635
44	114	1	perception	10	0	0	first	932	ESACC	R	626162	626206	45	982.5	535.8	1195.9	463.7	4.01	162	610288	627324	6.817230900303013	1.5891390285163147	5.361363636363638	1.7340909090909091	17.92339295633497	5.634828419953359	0.2290165499899264	0.3128222202168054	-4.801711203265348	89	0.4716779898250679	5.61505219888726
45	114	1	perception	10	0	1	response	933	ESACC	R	626295	626358	64	1180.6	465.3	1253.2	441.9	1.33	128	610288	627324	6.817230900303013	1.5891390285163147	6.663636363636365	2.229545454545455	18.49941167540371	7.0267291480931	0.2290165499899264	0.3228756434176752	-5.377729922334089	170	0.6585545070089017	6.995800774890566
46	114	1	perception	10	0	2	last	934	ESACC	R	626528	626582	55	1242.8	431.9	1265.6	421.0	0.52	135	610288	627324	6.817230900303013	1.5891390285163147	6.945454545454544	2.7045454545454546	21.275834404822767	7.453449198772181	0.2290165499899264	0.3713333614732454	-8.154152651753147	742	1.057173993576212	7.3780951543053295
47	114	1	perception	11	4	0	response	1034	ESACC	R	645020	645432	413	991.8	545.0	979.3	217.6	12.15	312	627324	646351	-0.8166636419378103	6.952198249182547	0.4386363636363626	7.327272727272727	86.57416117502665	7.340390144899577	1.6877288531820909	1.5110041596564578	10.125579074761715	131	-1.2904863128895219	7.226062036516407
48	114	1	perception	11	4	1	corrective	1035	ESACC	R	645563	645591	29	979.4	212.4	976.2	196.8	0.56	77	627324	646351	-0.8166636419378103	6.952198249182547	0.3681818181818192	7.8	87.29748490949883	7.8086847708970595	1.6877288531820909	1.5236285403808187	9.402255340289528	194	-1.2756641998370573	7.703780805584603
49	114	1	perception	11	4	2	corrective	1036	ESACC	R	645785	645815	31	974.8	187.6	963.8	200.5	0.49	70	627324	646351	-0.8166636419378103	6.952198249182547	0.0863636363636353	7.715909090909091	89.35871908525152	7.716392406873791	1.6877288531820909	1.5596038634023346	7.341021164536842	271	-0.9859599343661678	7.653142804409451
50	114	1	perception	11	4	3	last	1037	ESACC	R	646086	646172	87	971.2	198.4	969.6	208.8	0.38	63	627324	646351	-0.8166636419378103	6.952198249182547	0.2181818181818187	7.527272727272727	88.3397176310172	7.530434118729738	1.6877288531820909	1.5418189329433352	8.360022618771175	179	-1.0948704590972593	7.4504158739177155
51	114	1	perception	12	2	0	first	1117	ESACC	R	661178	661271	94	1001.4	539.4	1087.7	328.9	8.0	290	646351	662387	3.5753414700704327	6.018050628932478	2.902272727272728	4.797727272727273	58.82914159394712	5.607260825656512	1.0347241954956103	1.0267622169363222	0.4561877680208628	54	-0.044644418775356014	5.607083095765066
52	114	1	perception	12	2	1	response	1118	ESACC	R	661325	661357	33	1084.7	326.7	1152.3	289.5	1.66	193	646351	662387	3.5753414700704327	6.018050628932478	4.370454545454544	5.693181818181818	52.4878243011428	7.1772691289069215	1.0347241954956103	0.9160853512632336	6.79750506082518	85	-0.8495068106852971	7.126817685851071
53	114	1	perception	12	2	2	corrective	1119	ESACC	R	661442	661485	44	1137.4	268.4	1123.6	247.1	0.8	123	646351	662387	3.5753414700704327	6.018050628932478	3.718181818181816	6.656818181818181	60.81435283068488	7.624834708952251	1.0347241954956103	1.0614106893649848	-1.5290234687169042	164	0.20345595353985937	7.6221197847981985
54	114	1	perception	12	2	3	corrective	1120	ESACC	R	661649	661696	48	1134.3	247.7	1147.0	243.9	0.22	76	646351	662387	3.5753414700704327	6.018050628932478	4.25	6.729545454545455	57.72581175931151	7.95922622022979	1.0347241954956103	1.0075054785864463	1.559517602656466	421	-0.21661317637181213	7.956278071850902
55	114	1	perception	12	2	4	corrective	1121	ESACC	R	662117	662140	24	1163.2	272.1	1155.5	260.7	0.43	86	646351	662387	3.5753414700704327	6.018050628932478	4.443181818181818	6.347727272727273	55.00935660738877	7.748258268691559	1.0347241954956103	0.9600943922026316	4.275972754579215	154	-0.5777143680702203	7.726690902790944
56	114	1	perception	12	2	5	last	1122	ESACC	R	662294	662323	30	1160.8	253.7	1159.7	261.5	0.29	63	646351	662387	3.5753414700704327	6.018050628932478	4.538636363636365	6.329545454545454	54.35737076184847	7.788604862392195	1.0347241954956103	0.9487150925215542	4.927958600119515	64	-0.6690652960493529	7.759814258866106
57	114	1	perception	13	6	0	first	1212	ESACC	R	679231	679281	51	989.3	546.6	789.0	352.6	7.81	336	662387	680423	-4.961502972927114	4.937963978163005	-3.886363636363636	4.259090909090909	132.3800341288673	5.765733057118618	2.358572289978714	2.3104674594511976	2.756203763418775	150	-0.27725265214502637	5.759063174929492
58	114	1	perception	13	6	1	corrective	1213	ESACC	R	679431	679469	39	789.0	352.6	798.3	311.5	1.53	143	662387	680423	-4.961502972927114	4.937963978163005	-3.675000000000001	5.193181818181818	125.2854637803484	6.36197786829648	2.358572289978714	2.1866438478551813	9.850774111937667	168	-1.0884242014444414	6.268181167962861
59	114	1	perception	13	6	2	response	1214	ESACC	R	679637	679672	36	785.8	307.1	774.6	293.7	0.52	75	662387	680423	-4.961502972927114	4.937963978163005	-4.213636363636363	5.597727272727273	126.97025994405696	7.006374385143388	2.358572289978714	2.216049088136865	8.16597794822912	751	-0.9951937035082065	6.935334996760504
60	114	1	perception	14	11	0	first	1292	ESACC	R	696384	696461	78	987.6	536.2	865.8	785.1	9.5	210	680423	697450	-2.63696608033015	-6.484320310656178	-2.140909090909092	-5.570454545454546	-111.02341149830596	5.967701029585212	-1.9570377973992288	-1.9377240774419695	-1.106594640248558	37	0.11525134099060881	5.966588028925097
61	114	1	perception	14	11	1	response	1293	ESACC	R	696498	696520	23	862.6	810.1	868.3	829.4	0.72	81	680423	697450	-2.63696608033015	-6.484320310656178	-2.0840909090909103	-6.577272727272727	-107.58145466388314	6.899561685084133	-1.9570377973992288	-1.8776505979697704	-4.54855147467138	39	0.5471617245466661	6.877831452825237
62	114	1	perception	14	11	2	corrective	1294	ESACC	R	696559	696621	63	869.2	833.1	845.0	806.3	1.04	111	680423	697450	-2.63696608033015	-6.484320310656178	-2.613636363636364	-6.052272727272726	-113.35680126315384	6.592503333833935	-1.9570377973992288	-1.9784494115709013	1.2267951245993225	78	-0.14114535238162923	6.590992201187361
63	114	1	perception	14	11	3	corrective	1295	ESACC	R	696699	696719	21	859.2	799.6	874.0	792.8	0.32	55	680423	697450	-2.63696608033015	-6.484320310656178	-1.9545454545454544	-5.745454545454544	-108.78778431232666	6.068813382183421	-1.9570377973992288	-1.898705022199536	-3.3422218262278283	22	0.3538099947760725	6.0584910955918
64	114	1	perception	14	11	4	corrective	1296	ESACC	R	696741	696779	39	886.6	806.6	870.2	799.1	0.36	98	680423	697450	-2.63696608033015	-6.484320310656178	-2.0409090909090897	-5.888636363636365	-109.11551481784394	6.23228273913306	-1.9570377973992288	-1.9044249985800372	-3.0144913207105706	39	0.3277465828461603	6.223658917222934
65	114	1	perception	14	11	5	corrective	1297	ESACC	R	696818	696835	18	864.8	804.6	871.0	791.0	0.51	104	680423	697450	-2.63696608033015	-6.484320310656178	-2.022727272727273	-5.704545454545454	-109.52357371015634	6.052541983564419	-1.9570377973992288	-1.91154696979293	-2.606432428398163	65	0.2752401899820375	6.046280451701572
66	114	1	perception	14	11	6	corrective	1298	ESACC	R	696900	696917	18	838.4	787.8	853.1	791.3	0.24	59	680423	697450	-2.63696608033015	-6.484320310656178	-2.4295454545454542	-5.711363636363635	-113.0443181846344	6.206638840989487	-1.9570377973992288	-1.9729955529939696	0.9143120460798978	157	-0.09903982214993103	6.205848597581786
67	114	1	perception	14	11	7	corrective	1299	ESACC	R	697074	697083	10	872.7	778.0	875.1	796.1	0.67	78	680423	697450	-2.63696608033015	-6.484320310656178	-1.929545454545454	-5.820454545454546	-108.34093332910284	6.1319521179522845	-1.9570377973992288	-1.890906001276506	-3.789072809451664	145	0.40522148960338317	6.118548220061939
68	114	1	perception	14	11	8	corrective	1300	ESACC	R	697228	697257	30	867.0	794.5	853.2	784.9	0.4	69	680423	697450	-2.63696608033015	-6.484320310656178	-2.4272727272727264	-5.5659090909090905	-113.5618409451074	6.072149281829823	-1.9570377973992288	-1.9820280291182333	1.4318348065529052	63	-0.15172862371826565	6.070253316425188
69	114	1	perception	14	11	9	last	1301	ESACC	R	697320	697330	11	853.4	799.8	842.4	788.3	0.45	71	680423	697450	-2.63696608033015	-6.484320310656178	-2.6727272727272733	-5.643181818181817	-115.343200104645	6.244114997935096	-1.9570377973992288	-2.013118611612723	3.213193966090478	120	-0.34999152852984067	6.234298520073878
70	114	1	perception	15	12	0	response	1384	ESACC	R	712384	712460	77	1012.5	551.1	1068.4	849.8	11.17	356	697450	713485	1.7081994804672689	-6.788376428493883	2.4636363636363656	-7.04090909090909	-70.71489676517064	7.459484228730408	-1.3242785495374003	-1.234207778760115	-5.160675023028737	66	0.6709733954544721	7.429246237759924
71	114	1	perception	15	12	1	corrective	1385	ESACC	R	712526	712587	62	1052.6	851.3	1045.8	782.3	2.55	104	697450	713485	1.7081994804672689	-6.788376428493883	1.949999999999999	-5.506818181818181	-70.50061567284888	5.841878677925731	-1.3242785495374003	-1.2304678681743308	-5.374956115350449	428	0.5472271540505038	5.816191961195321
72	114	1	perception	15	12	2	corrective	1386	ESACC	R	713015	713033	19	1058.8	813.9	1066.2	790.0	0.89	80	697450	713485	1.7081994804672689	-6.788376428493883	2.4136363636363645	-5.681818181818182	-66.98421469839673	6.173224307208304	-1.3242785495374003	-1.1690950933498037	-8.891357089802609	31	0.9541419045104979	6.09904185697758
73	114	1	perception	15	12	3	corrective	1387	ESACC	R	713064	713091	28	1066.7	791.0	1066.6	800.2	0.34	72	697450	713485	1.7081994804672689	-6.788376428493883	2.4227272727272706	-5.913636363636365	-67.72183040282215	6.3906730849996425	-1.3242785495374003	-1.1819689160064446	-8.153741385377186	25	0.9063877352592986	6.32607016659714
74	114	1	perception	15	12	4	corrective	1388	ESACC	R	713116	713138	23	1074.6	798.7	1068.9	796.3	0.12	51	697450	713485	1.7081994804672689	-6.788376428493883	2.475000000000002	-5.824999999999999	-66.97971527851689	6.329000711012758	-1.3242785495374003	-1.1690165636584702	-8.895856509682483	258	0.9787099552572192	6.252869487161907
75	114	1	perception	15	12	5	corrective	1389	ESACC	R	713396	713413	18	1061.6	788.1	1066.4	802.4	0.53	72	697450	713485	1.7081994804672689	-6.788376428493883	2.41818181818182	-5.963636363636363	-67.92804582153872	6.435259278651566	-1.3242785495374003	-1.185568054031427	-7.94752596666064	198	0.8897782737569414	6.3734493492159485
76	114	1	perception	15	12	6	last	1390	ESACC	R	713611	713675	65	1056.3	794.3	1060.3	793.5	0.06	77	697450	713485	1.7081994804672689	-6.788376428493883	2.279545454545453	-5.761363636363637	-68.41323891161869	6.195937251921784	-1.3242785495374003	-1.1940362709612482	-7.462332876580657	-190	0.8046934658424794	6.143460495175539
0	114	2	ltm	0	31	0	first	51	ESACC	R	854908	854965	58	965.5	520.3	1169.8	691.6	7.06	355	838966	856014	6.829116595117326	-1.5372594219236857	4.768181818181817	-3.4454545454545458	-35.851610027241065	5.882747221837179	-0.2214131445113365	-0.6257286371163708	23.16557131802131	868	-2.314211198377264	5.40843243512742
1	114	2	ltm	0	31	1	response	52	ESACC	R	855833	855870	38	1187.2	679.7	1192.4	683.5	0.16	87	838966	856014	6.829116595117326	-1.5372594219236857	5.281818181818184	-3.261363636363636	-31.69408075919995	6.207583754922698	-0.2214131445113365	-0.5531660626410231	19.008042049980173	109	-2.0218153952736095	5.86910202516661
2	114	2	ltm	0	31	2	last	53	ESACC	R	855979	855994	16	1192.9	699.2	1184.7	686.0	0.51	83	838966	856014	6.829116595117326	-1.5372594219236857	5.106818181818183	-3.3181818181818183	-33.01400751874371	6.090149630399994	-0.2214131445113365	-0.5762031304802416	20.32796880952396	20	-2.1156780220158353	5.7108518653367595
3	114	2	ltm	1	23	0	response	96	ESACC	R	870844	870885	42	969.9	509.5	660.2	474.0	4.46	210	856014	872049	-6.63441068192025	2.2326206358498264	-6.813636363636363	1.5	167.5845609384872	6.976792995056378	2.8169756610775685	2.92490236388568	-6.183744567667504	228	0.7515213039644204	6.936198975343439
4	114	2	ltm	1	23	1	corrective	97	ESACC	R	871113	871130	18	652.4	485.9	654.3	484.1	0.07	48	856014	872049	-6.63441068192025	2.2326206358498264	-6.947727272727274	1.2704545454545448	169.6374372668892	7.062929208781898	2.8169756610775685	2.9607318149525472	-8.236620896069518	115	1.0118460105842553	6.990074152620215
5	114	2	ltm	1	23	2	corrective	98	ESACC	R	871245	871265	21	651.7	477.4	669.2	457.6	0.78	87	856014	872049	-6.63441068192025	2.2326206358498264	-6.6090909090909085	1.872727272727272	164.17959014953513	6.869293273885212	2.8169756610775685	2.8654744126842373	-2.7787737787154443	248	0.33302156076266554	6.861216125637773
6	114	2	ltm	1	23	3	last	99	ESACC	R	871513	871523	11	663.7	459.6	665.1	445.7	0.52	69	856014	872049	-6.63441068192025	2.2326206358498264	-6.702272727272727	2.1431818181818185	162.26731361208783	7.036596337472324	2.8169756610775685	2.832098890897145	-0.8664972412681383	526	0.10641200716569686	7.035791675515975
7	114	2	ltm	2	22	0	first	153	ESACC	R	887893	887984	92	973.3	497.8	768.9	263.0	9.19	442	872049	889085	-6.411875827365938	2.808531355431228	-4.343181818181819	6.295454545454546	124.6014714779058	7.648266224424293	2.7287456393246603	2.174705930119261	31.744137020124803	169	-4.023958643368367	6.504132000208055
8	114	2	ltm	2	22	1	response	154	ESACC	R	888153	888181	29	780.6	262.4	795.1	255.6	0.32	99	872049	889085	-6.411875827365938	2.808531355431228	-3.747727272727272	6.463636363636363	120.10589354242316	7.471549688790546	2.7287456393246603	2.09624329336508	36.23971495560745	904	-4.416917742832023	6.026183900705468
9	114	2	ltm	3	16	0	first	228	ESACC	R	906970	907017	48	973.3	489.7	1123.0	441.0	2.76	233	889085	908129	6.9583914220537695	0.7620950186745235	3.704545454545455	2.25	31.272903421450216	4.334300061693167	0.1090869433246964	0.5458151313625061	-25.022681968962303	104	1.8333092946083636	3.9274844436478644
10	114	2	ltm	3	16	1	corrective	229	ESACC	R	907121	907172	52	1109.9	459.6	1245.0	466.8	1.88	174	889085	908129	6.9583914220537695	0.7620950186745235	6.477272727272728	1.6636363636363634	14.404608883874747	6.687506854866341	0.1090869433246964	0.2514078524856398	-8.154387431386834	37	0.9485622460133009	6.61989256705292
11	114	2	ltm	3	16	2	corrective	230	ESACC	R	907209	907258	50	1248.2	458.8	1248.3	467.1	0.31	76	889085	908129	6.9583914220537695	0.7620950186745235	6.552272727272726	1.6568181818181813	14.190452436070949	6.758500157591569	0.1090869433246964	0.2476701173570881	-7.940230983583034	35	0.9336192882592682	6.693704460517773
12	114	2	ltm	3	16	3	corrective	231	ESACC	R	907293	907336	44	1249.4	462.6	1251.1	466.6	0.15	69	889085	908129	6.9583914220537695	0.7620950186745235	6.6159090909090885	1.6681818181818178	14.151964306522302	6.822982022377453	0.1090869433246964	0.2469983727735302	-7.90174285403439	46	0.9379872416967315	6.7581997315927325
13	114	2	ltm	3	16	4	response	232	ESACC	R	907382	907423	42	1258.1	461.4	1260.6	472.6	0.42	93	889085	908129	6.9583914220537695	0.7620950186745235	6.831818181818179	1.5318181818181813	12.637742585767176	7.001443180628563	0.1090869433246964	0.220570218141139	-6.387521133279262	53	0.7789279845222806	6.957979434181899
14	114	2	ltm	3	16	5	corrective	233	ESACC	R	907476	907481	6	1261.6	466.8	1265.1	479.4	0.48	65	889085	908129	6.9583914220537695	0.7620950186745235	6.934090909090907	1.377272727272728	11.234072776226505	7.069547149628923	0.1090869433246964	0.1960715583538126	-4.98385132373859	172	0.6141666557755252	7.042818769481431
15	114	2	ltm	3	16	6	corrective	234	ESACC	R	907653	907658	6	1266.2	475.0	1270.1	483.8	0.34	63	889085	908129	6.9583914220537695	0.7620950186745235	7.047727272727271	1.2772727272727271	10.272324389379222	7.162533443592322	0.1090869433246964	0.1792858824275834	-4.02210293689131	51	0.5023893916508202	7.144892597494745
16	114	2	ltm	3	16	7	corrective	235	ESACC	R	907709	907725	17	1257.9	480.1	1249.9	461.1	0.73	70	889085	908129	6.9583914220537695	0.7620950186745235	6.588636363636366	1.7931818181818178	15.225012329391312	6.828296285698892	0.1090869433246964	0.2657265938046098	-8.9747908769034	196	1.065213432747721	6.744697955281845
17	114	2	ltm	3	16	8	corrective	236	ESACC	R	907921	907926	6	1241.3	465.0	1250.2	476.7	0.46	63	889085	908129	6.9583914220537695	0.7620950186745235	6.595454545454547	1.438636363636364	12.304931825136263	6.750532960287943	0.1090869433246964	0.2147615745820629	-6.054710372648352	44	0.7120331253138221	6.712875991435395
18	114	2	ltm	3	16	9	corrective	237	ESACC	R	907970	908020	51	1250.1	476.3	1244.9	468.0	0.32	54	889085	908129	6.9583914220537695	0.7620950186745235	6.475000000000002	1.6363636363636365	14.182840140843457	6.678571026081347	0.1090869433246964	0.2475372577417345	-7.932618688355542	49	0.921699063530843	6.614664147687289
19	114	2	ltm	3	16	10	last	238	ESACC	R	908069	908077	9	1248.0	477.9	1247.3	467.7	0.39	50	889085	908129	6.9583914220537695	0.7620950186745235	6.529545454545453	1.6431818181818183	14.125364952395485	6.733127826692324	0.1090869433246964	0.2465341264651132	-7.875143499907569	52	0.9225383147704446	6.6696276798903105
20	114	2	ltm	4	19	0	response	304	ESACC	R	925938	926028	91	977.9	483.6	1000.5	234.6	9.24	438	908129	927165	0.134862747288405	6.99870073937969	0.9204545454545454	6.9409090909090905	82.44591348272004	7.001675198016	1.5515290279654863	1.4389526450878498	6.450151611737397	110	-0.786559405594151	6.957354373609538
21	114	2	ltm	4	19	1	corrective	305	ESACC	R	926138	926170	33	996.5	247.5	985.9	227.1	0.76	108	908129	927165	0.134862747288405	6.99870073937969	0.5886363636363631	7.111363636363635	85.2681834010831	7.135683957210413	1.5515290279654863	1.4882105475432768	3.6278816933743374	173	-0.4515188166343896	7.121384436709982
22	114	2	ltm	4	19	2	last	306	ESACC	R	926343	926358	16	965.6	213.4	953.4	204.3	0.37	72	908129	927165	0.134862747288405	6.99870073937969	-0.1500000000000005	7.629545454545454	91.12631347476244	7.631019842915834	1.5515290279654863	1.5904542053390789	-2.2302483803049813	807	0.29696379592410255	7.6252394288235665
23	114	2	ltm	5	30	0	response	379	ESACC	R	944020	944101	82	982.4	484.5	1254.4	658.2	7.56	307	927165	945201	5.878140034856862	-3.800982732217153	6.690909090909093	-2.6863636363636374	-21.87519235058249	7.210049517831816	-0.5740026276982066	-0.3817941310247424	-11.012735645943824	87	1.3773154683267812	7.077274627304962
24	114	2	ltm	5	30	1	corrective	380	ESACC	R	944188	944307	120	1235.7	658.6	1216.8	658.3	0.26	130	927165	945201	5.878140034856862	-3.800982732217153	5.836363636363635	-2.6886363636363626	-24.734095726145085	6.425877838220668	-0.5740026276982066	-0.4316914079246894	-8.153832270381246	37	0.911390907499345	6.360917591469256
25	114	2	ltm	5	30	2	corrective	381	ESACC	R	944344	944427	84	1210.2	644.8	1245.4	614.8	1.23	178	927165	945201	5.878140034856862	-3.800982732217153	6.486363636363638	-1.699999999999999	-14.686233469208162	6.705439077580269	-0.5740026276982066	-0.2563231287542718	-18.20169452731816	48	2.0945311596346836	6.369917773759714
26	114	2	ltm	5	30	3	corrective	382	ESACC	R	944475	944517	43	1231.7	600.3	1235.3	597.7	0.11	108	927165	945201	5.878140034856862	-3.800982732217153	6.256818181818181	-1.3113636363636374	-11.83725288641284	6.392765313000894	-0.5740026276982066	-0.2065990372591064	-21.050675110113488	48	2.296239825221236	5.966131997548778
27	114	2	ltm	5	30	4	corrective	383	ESACC	R	944565	944583	19	1229.6	584.5	1229.5	605.5	0.8	91	927165	945201	5.878140034856862	-3.800982732217153	6.125	-1.4886363636363635	-13.660456686437271	6.303305737717352	-0.5740026276982066	-0.2384199465044048	-19.22747131008907	161	2.075800889770774	5.9516984037472325
28	114	2	ltm	5	30	5	corrective	384	ESACC	R	944744	944748	5	1227.0	587.7	1225.1	598.7	0.42	63	927165	945201	5.878140034856862	-3.800982732217153	6.024999999999998	-1.33409090909091	-12.485320328425871	6.170933766758398	-0.5740026276982066	-0.2179099478972112	-20.40260766810045	65	2.1512782541060664	5.783807174096431
29	114	2	ltm	5	30	6	corrective	385	ESACC	R	944813	944830	18	1228.4	587.9	1224.9	594.7	0.26	84	927165	945201	5.878140034856862	-3.800982732217153	6.020454545454547	-1.2431818181818193	-11.667195610451188	6.147468907358717	-0.5740026276982066	-0.2036309778766033	-21.22073238607512	91	2.225149564472902	5.73062678794111
30	114	2	ltm	5	30	7	corrective	386	ESACC	R	944921	944939	19	1223.6	583.8	1229.4	600.9	0.65	89	927165	945201	5.878140034856862	-3.800982732217153	6.122727272727275	-1.3840909090909086	-12.738063277921754	6.277220475722235	-0.5740026276982066	-0.222321144527116	-20.149864718604583	120	2.162357207586101	5.8930219928002066
31	114	2	ltm	5	30	8	last	387	ESACC	R	945059	945129	71	1230.4	594.2	1231.3	593.5	0.03	78	927165	945201	5.878140034856862	-3.800982732217153	6.16590909090909	-1.2159090909090908	-11.155518690313386	6.284653517474988	-0.5740026276982066	-0.1947005309137344	-21.732409306212933	72	2.3270328681352974	5.837960933864558
32	114	2	ltm	6	27	0	first	469	ESACC	R	961261	961359	99	941.4	645.2	894.1	710.8	2.56	175	945201	962228	-2.492574724445525	-6.541182709805262	-1.497727272727272	-3.881818181818181	-111.09817950138932	4.160733033993563	-1.9348681442721205	-1.939029025270916	0.2384009202871684	205	-0.01731226506776312	4.1606970168042166
33	114	2	ltm	6	27	1	corrective	470	ESACC	R	961564	961691	128	889.8	711.7	937.0	725.7	0.83	126	945201	962228	-2.492574724445525	-6.541182709805262	-0.5227272727272727	-4.220454545454547	-97.06045133236756	4.252702713792822	-1.9348681442721205	-1.694024449221531	-13.79932724873461	53	1.0143633896234194	4.129957298289236
34	114	2	ltm	6	27	2	corrective	471	ESACC	R	961744	961784	41	940.0	723.7	925.9	728.3	0.26	86	945201	962228	-2.492574724445525	-6.541182709805262	-0.7750000000000005	-4.279545454545453	-100.26467649672207	4.349153285125813	-1.9348681442721205	-1.7499487283147737	-10.595102084380102	45	0.799667176002379	4.275004877791957
35	114	2	ltm	6	27	3	response	472	ESACC	R	961829	961840	12	913.0	721.4	923.2	740.8	0.74	90	945201	962228	-2.492574724445525	-6.541182709805262	-0.8363636363636353	-4.563636363636363	-100.38517698677668	4.63964233446238	-1.9348681442721205	-1.752051858616493	-10.474601594325506	128	0.8434853277526883	4.562325448014583
36	114	2	ltm	6	27	4	corrective	473	ESACC	R	961968	961983	16	917.9	739.4	920.0	731.3	0.3	67	945201	962228	-2.492574724445525	-6.541182709805262	-0.9090909090909092	-4.347727272727272	-101.8101438311325	4.441754013788726	-1.9348681442721205	-1.7769222217822558	-9.04963474996968	157	0.6986436246565533	4.386465069362233
37	114	2	ltm	6	27	5	last	474	ESACC	R	962140	962160	21	922.4	743.9	915.7	734.0	0.38	99	945201	962228	-2.492574724445525	-6.541182709805262	-1.0068181818181807	-4.409090909090909	-102.8629720444668	4.522583940168249	-1.9348681442721205	-1.7952975405628284	-7.996806536635389	68	0.6291724107079841	4.478605538945316
38	114	2	ltm	7	21	0	first	558	ESACC	R	978082	978133	52	968.2	441.9	928.7	256.1	6.93	263	962228	979264	-2.9337298616779206	6.355566780287911	-0.7113636363636353	6.452272727272727	96.29145578684384	6.49136823560703	2.003254863482	1.680602945018972	18.486593179730647	210	-2.058300868530357	6.1563998493320025
39	114	2	ltm	7	21	1	corrective	559	ESACC	R	978343	978348	6	892.5	221.3	880.6	211.7	0.38	78	962228	979264	-2.9337298616779206	6.355566780287911	-1.804545454545454	7.461363636363637	103.5960217409565	7.676479115556185	2.003254863482	1.8080916713473192	11.18202722561798	481	-1.4886737377727326	7.530749107096586
40	114	2	ltm	7	21	2	corrective	560	ESACC	R	978829	978853	25	862.9	206.7	867.4	216.7	0.37	74	962228	979264	-2.9337298616779206	6.355566780287911	-2.104545454545455	7.347727272727273	105.9828395288158	7.643180466574638	2.003254863482	1.8497495003906317	8.795209437758684	115	-1.1686668195643204	7.553305601488497
41	114	2	ltm	7	21	3	corrective	561	ESACC	R	978968	978974	7	868.8	229.0	865.7	220.2	0.32	49	962228	979264	-2.9337298616779206	6.355566780287911	-2.143181818181817	7.268181818181818	106.4293014515334	7.577578455412644	2.003254863482	1.8575417309268376	8.348747515041095	228	-1.100249553193017	7.4972759165334475
42	114	2	ltm	7	21	4	response	562	ESACC	R	979202	979215	14	874.4	212.9	880.8	226.7	0.51	67	962228	979264	-2.9337298616779206	6.355566780287911	-1.800000000000001	7.120454545454546	104.1867498977132	7.344445039203732	2.003254863482	1.8184018226669607	10.591299068861286	49	-1.3499242748860054	7.219319731523034
43	114	2	ltm	8	28	0	first	643	ESACC	R	997151	997209	59	981.4	523.5	971.2	688.7	6.26	225	979264	998300	1.506874948392787	-6.83588530403387	0.2545454545454556	-3.379545454545456	-85.69264719655655	3.3891180073536247	-1.353830224981546	-1.4956188383297997	8.12388912786723	100	-0.47892983578190873	3.3551076108176496
44	114	2	ltm	8	28	1	corrective	644	ESACC	R	997309	997358	50	972.2	721.0	967.4	811.3	3.36	283	979264	998300	1.506874948392787	-6.83588530403387	0.1681818181818176	-6.16590909090909	-88.43758323518904	6.168202334661397	-1.353830224981546	-1.5435270099605871	10.86882516649973	147	-1.1630831891204947	6.057553758449661
